jaccard_similarity,skill_coverage,experience_match,education_match,matched_skill_count,missing_skill_count,candidate_skill_count,required_skill_count,label
0.5,1.0,1.0,0.0,1,0,2,1,1
0.0,1.0,1.0,1.0,0,0,9,0,0
0.1667,0.3333,1.0,0.0,1,2,4,3,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,2,0,0
0.25,0.25,1.0,1.0,1,3,1,4,1
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.5,1.0,0.0,1.0,1,0,2,1,1
0.0,0.0,0.0,1.0,0,3,0,3,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,1,0,1
0.1667,0.3333,1.0,0.0,2,4,8,6,1
0.0,0.0,1.0,1.0,0,1,6,1,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,3,0,3,0
0.0,0.0,1.0,0.0,0,8,0,8,0
0.0,1.0,0.0,1.0,0,0,2,0,0
0.0,0.0,0.0,0.5,0,1,0,1,1
0.0,0.0,0.0,1.0,0,4,0,4,0
0.0,0.0,1.0,0.0,0,1,0,1,0
0.0,1.0,1.0,0.5,0,0,0,0,0
0.0,0.0,0.0,1.0,0,1,0,1,1
0.0,1.0,0.0,1.0,0,0,0,0,0
0.1111,0.1667,1.0,1.0,1,5,4,6,0
0.0,1.0,0.5,1.0,0,0,1,0,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.25,1.0,1.0,1.0,2,0,8,2,1
0.0,0.0,1.0,1.0,0,3,0,3,0
0.2222,0.6667,1.0,1.0,2,1,8,3,1
0.0,0.0,0.0,0.5,0,1,1,1,0
0.125,0.1667,1.0,0.5,1,5,3,6,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,0.0,0.0,1.0,0,2,7,2,0
0.25,0.25,0.0,1.0,1,3,1,4,0
0.0,0.0,1.0,0.0,0,2,4,2,0
0.1667,0.3333,1.0,1.0,1,2,4,3,0
0.0,1.0,0.0,1.0,0,0,9,0,0
0.0,0.0,1.0,0.0,0,2,3,2,0
0.0,1.0,0.0,1.0,0,0,8,0,0
0.0,0.0,1.0,0.0,0,3,0,3,1
0.2,1.0,0.0,1.0,1,0,5,1,1
1.0,1.0,1.0,1.0,1,0,1,1,0
0.1111,0.25,1.0,1.0,1,3,6,4,1
0.0,0.0,1.0,0.0,0,2,0,2,0
0.1111,0.6667,0.7,1.0,2,1,17,3,1
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0,10,2,10,0
0.0,1.0,1.0,0.0,0,0,6,0,0
0.2857,0.6667,1.0,0.0,2,1,6,3,1
0.0,1.0,0.0,0.0,0,0,0,0,1
0.1429,0.5,1.0,1.0,1,1,6,2,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,1.0,0.0,0.0,0,0,0,0,1
0.1176,0.3333,1.0,1.0,2,4,13,6,1
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,0.0,1.0,1.0,0,1,2,1,0
0.0,1.0,0.2,0.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,1,0,1,1
0.0,1.0,0.8,1.0,0,0,1,0,0
0.0,1.0,0.0,0.0,0,0,0,0,1
0.1429,0.1429,1.0,1.0,1,6,1,7,0
0.0,0.0,1.0,1.0,0,6,0,6,0
0.0,1.0,1.0,1.0,0,0,3,0,0
0.2,1.0,0.0,0.0,1,0,5,1,0
0.0,1.0,0.0,0.5,0,0,6,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0,4,0,4,0
0.0,0.0,1.0,1.0,0,3,1,3,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,0.0,1.0,0.0,0,4,0,4,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,1,1,1,0
0.0,0.0,0.0,0.0,0,2,0,2,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,1.0,1.0,1.0,0,0,9,0,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,1.0,0.0,1.0,0,0,7,0,0
0.1667,0.5,1.0,1.0,2,2,10,4,1
0.0,1.0,0.0,0.0,0,0,4,0,0
0.1111,0.25,0.3333,1.0,1,3,6,4,0
0.0,0.0,0.0,1.0,0,7,3,7,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,5,0,5,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,1.0,1.0,0,0,4,0,0
0.5,0.5,0.0,1.0,1,1,1,2,1
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,6,0,6,0
0.0,0.0,0.0,1.0,0,2,9,2,0
0.0,0.0,1.0,0.0,0,1,1,1,0
0.4,0.6667,1.0,1.0,2,1,4,3,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0,4,0,4,0
0.0,1.0,1.0,1.0,0,0,7,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,1.0,0.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,2,0,0
0.0,0.0,1.0,0.0,0,4,0,4,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,2,0,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,1.0,1.0,0.0,0,0,6,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,0.0,0.0,1.0,0,3,3,3,0
0.0,0.0,0.0,1.0,0,7,1,7,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,0.0,1.0,0,0,1,0,0
0.0,1.0,0.5429,1.0,0,0,0,0,0
0.0,1.0,1.0,0.0,0,0,6,0,0
0.0,1.0,1.0,1.0,0,0,5,0,0
0.0,1.0,0.0,0.0,0,0,5,0,0
1.0,1.0,0.0,0.0,1,0,1,1,0
0.2,1.0,0.0,1.0,1,0,5,1,0
0.0,0.0,0.0,0.5,0,2,0,2,1
0.0,0.0,0.0,1.0,0,4,0,4,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,1.0,1.0,1.0,0,0,2,0,0
0.0,0.0,1.0,1.0,0,8,0,8,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,5,8,5,1
0.0,0.0,1.0,1.0,0,3,0,3,0
0.0,1.0,0.0,0.0,0,0,0,0,1
1.0,1.0,0.0,1.0,1,0,1,1,1
0.1667,0.5,1.0,1.0,1,1,5,2,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,3,0,3,0
0.0,1.0,1.0,1.0,0,0,0,0,0
1.0,1.0,1.0,1.0,1,0,1,1,1
0.0,0.0,1.0,1.0,0,2,0,2,0
0.0,1.0,1.0,0.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,5,0,5,0
0.1429,0.2,0.0,0.0,1,4,3,5,1
0.0,0.0,0.0,0.0,0,1,0,1,0
0.5,1.0,0.0,1.0,1,0,2,1,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,9,0,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,0.0,0.0,0.0,0,4,0,4,0
0.0,1.0,1.0,1.0,0,0,8,0,0
0.0,0.0,0.0,0.5,0,2,0,2,0
0.0,0.0,0.0,0.0,0,7,0,7,0
0.5,1.0,1.0,1.0,1,0,2,1,1
0.0,1.0,1.0,1.0,0,0,10,0,0
0.0,1.0,1.0,0.5,0,0,3,0,0
0.0,1.0,1.0,0.0,0,0,11,0,0
0.1667,1.0,0.0,1.0,1,0,6,1,0
0.0,0.0,1.0,1.0,0,4,0,4,0
0.0,1.0,0.0,1.0,0,0,1,0,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0,1,0,1,0
0.0,0.0,1.0,0.5,0,6,1,6,0
0.0909,0.1667,1.0,1.0,1,5,6,6,1
0.0,1.0,0.0,0.5,0,0,0,0,1
0.1765,0.375,1.0,1.0,3,5,12,8,0
0.1,0.2,1.0,1.0,1,4,6,5,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,0.0,0.0,0.0,0,2,0,2,0
0.0,0.0,1.0,0.5,0,2,17,2,1
0.0,1.0,1.0,1.0,0,0,15,0,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.2,0.3333,1.0,1.0,1,2,3,3,0
0.2857,0.3333,0.0,1.0,2,4,3,6,0
0.0909,1.0,1.0,1.0,1,0,11,1,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.1111,0.1429,1.0,1.0,2,12,6,14,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,0.0,1.0,1.0,0,4,3,4,0
0.0,1.0,0.0,0.0,0,0,2,0,1
0.0,1.0,0.0,0.0,0,0,0,0,0
0.125,0.5,1.0,1.0,1,1,7,2,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,1.0,1.0,0.0,0,0,0,0,1
0.0,0.0,1.0,0.0,0,1,0,1,0
0.5,0.5,0.7143,1.0,1,1,1,2,1
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,1.0,0.5,0,0,0,0,0
0.0,1.0,1.0,0.0,0,0,5,0,0
0.3333,0.3333,1.0,1.0,1,2,1,3,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,0.0,0.0,0.0,0,2,3,2,0
0.0,1.0,1.0,1.0,0,0,2,0,0
0.1667,0.3333,0.0,0.5,3,6,12,9,1
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,3,4,3,0
0.0,0.0,0.0,0.5,0,3,0,3,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,1.0,0.0,0,0,2,0,0
0.0,1.0,0.0,1.0,0,0,1,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,1,0,1
0.5,1.0,1.0,1.0,1,0,2,1,1
0.0,1.0,1.0,1.0,0,0,3,0,0
0.0,0.0,0.0,0.0,0,1,5,1,0
0.0,0.0,0.0,0.0,0,1,0,1,0
0.0,0.0,0.0,1.0,0,4,1,4,0
0.0,0.0,0.0,1.0,0,2,0,2,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,2,2,2,0
0.0,0.0,1.0,0.0,0,3,0,3,0
0.25,1.0,1.0,1.0,1,0,4,1,1
0.0,0.0,0.125,1.0,0,2,0,2,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,0.0,1.0,1.0,0,1,2,1,0
0.0,1.0,0.0,1.0,0,0,8,0,0
0.0,0.0,1.0,1.0,0,4,5,4,0
0.1,0.2,1.0,1.0,1,4,6,5,1
0.0,0.0,1.0,0.0,0,2,2,2,0
0.125,0.25,1.0,1.0,1,3,5,4,0
0.0,1.0,0.0,1.0,0,0,2,0,0
0.1,0.1667,0.14,0.5,1,5,5,6,0
0.0,1.0,0.4,1.0,0,0,1,0,0
0.3333,1.0,0.0,1.0,2,0,6,2,1
0.0,0.0,0.5714,1.0,0,1,1,1,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.3333,0.6,1.0,0.0,3,2,7,5,0
0.2727,0.375,1.0,1.0,3,5,6,8,1
0.0,0.0,1.0,0.0,0,4,8,4,0
0.1,0.1429,0.0,1.0,1,6,4,7,0
0.2,1.0,1.0,1.0,3,0,15,3,1
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0,3,0,3,0
0.0,1.0,0.0,1.0,0,0,3,0,0
0.0667,0.1,1.0,0.0,1,9,6,10,0
0.2222,0.4,0.0,0.5,2,3,6,5,1
0.0,0.0,0.0,0.0,0,1,0,1,0
0.125,0.5,0.0,1.0,1,1,7,2,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.1111,0.1429,0.0,1.0,1,6,3,7,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,0.0,0.5,0,0,0,0,0
0.0,1.0,0.7,1.0,0,0,17,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0769,0.5,1.0,1.0,1,1,12,2,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,1.0,0.0,1.0,0,0,3,0,0
0.0,0.0,1.0,1.0,0,1,1,1,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,5,0,0
0.0,1.0,0.6,1.0,0,0,5,0,0
0.0,0.0,0.0,1.0,0,4,5,4,1
0.0,1.0,0.0,0.0,0,0,0,0,1
0.0,1.0,0.3667,1.0,0,0,2,0,1
0.0,1.0,1.0,0.5,0,0,0,0,0
0.0,0.0,1.0,0.0,0,4,2,4,0
0.0,0.0,1.0,0.0,0,6,3,6,1
0.0,1.0,1.0,0.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,12,0,0
0.0,0.0,0.0,1.0,0,2,1,2,0
0.0,0.0,0.0,1.0,0,3,2,3,0
0.0,0.0,1.0,1.0,0,5,1,5,0
0.0,1.0,1.0,0.0,0,0,3,0,1
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.4,0.0,0,0,8,0,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,7,2,7,0
0.0,1.0,1.0,0.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,7,0,0
0.0,1.0,0.0,0.0,0,0,1,0,1
0.1667,0.5,1.0,1.0,1,1,5,2,1
0.0,0.0,0.0,1.0,0,4,1,4,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,1.0,0.0,0.5,0,0,0,0,0
0.0,0.0,1.0,1.0,0,1,6,1,0
0.0,0.0,0.0,0.0,0,3,0,3,0
0.1667,0.1667,0.0,1.0,1,5,1,6,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,2,6,2,1
0.0,0.0,0.0,0.0,0,8,0,8,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.3333,0.5,1.0,0.5,1,1,2,2,0
0.1818,1.0,0.0,0.0,2,0,11,2,1
0.0,1.0,0.0,1.0,0,0,0,0,0
0.125,0.1667,0.0,1.0,1,5,3,6,0
0.0,0.0,1.0,0.0,0,2,1,2,0
0.0,1.0,0.0,1.0,0,0,4,0,1
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,0.0,0.5,0,0,1,0,0
0.0,0.0,1.0,1.0,0,4,3,4,0
0.0,0.0,0.0,0.0,0,3,0,3,0
0.0,1.0,0.0,1.0,0,0,7,0,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,0.0,0.0,1.0,0,2,0,2,0
0.2,0.3333,0.0,0.5,1,2,3,3,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,2,5,2,0
0.0,1.0,1.0,1.0,0,0,2,0,0
0.25,0.5,1.0,1.0,1,1,3,2,0
0.0,1.0,0.0,1.0,0,0,9,0,1
0.1,0.5,1.0,1.0,1,1,9,2,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.2857,0.6667,1.0,1.0,2,1,6,3,0
0.0,0.0,1.0,0.0,0,1,0,1,0
0.0,1.0,1.0,1.0,0,0,7,0,0
0.0,1.0,0.0,1.0,0,0,2,0,0
0.25,0.3333,0.0,1.0,1,2,2,3,0
0.0,0.0,0.0,1.0,0,1,1,1,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.1667,0.5,1.0,1.0,2,2,10,4,0
0.0,1.0,1.0,0.0,0,0,0,0,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,1.0,0.6667,1.0,0,0,1,0,0
0.2,1.0,1.0,1.0,1,0,5,1,0
0.0,0.0,0.0,0.0,0,1,0,1,0
0.0,1.0,0.8,0.5,0,0,3,0,0
0.0,0.0,1.0,1.0,0,2,1,2,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,1.0,0.0,0,0,4,0,0
0.0,1.0,1.0,1.0,0,0,3,0,0
0.0,0.0,0.0,1.0,0,2,0,2,0
0.0,1.0,0.0,1.0,0,0,4,0,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,0.0,1.0,1.0,0,2,0,2,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,0.0,0.0,0.5,0,2,1,2,0
0.0,0.0,1.0,0.0,0,1,0,1,0
0.0,1.0,1.0,0.0,0,0,1,0,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,4,0,4,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,0.0,0.0,1.0,0,2,2,2,0
0.0,1.0,0.0,0.0,0,0,11,0,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0,0,6,0,0
0.0,0.0,0.2,1.0,0,1,0,1,0
0.0,0.0,1.0,1.0,0,2,0,2,0
0.0,0.0,0.0,1.0,0,2,0,2,0
0.25,0.3333,0.0,0.0,1,2,2,3,0
0.0,0.0,0.0,0.0,0,4,1,4,0
0.0,0.0,0.0,1.0,0,5,0,5,0
1.0,1.0,1.0,1.0,1,0,1,1,0
0.0,0.0,0.0,1.0,0,3,0,3,0
0.0,0.0,1.0,1.0,0,1,0,1,0
0.0,1.0,0.8,1.0,0,0,1,0,0
0.0,1.0,0.0,0.0,0,0,3,0,0
0.3333,0.6,1.0,0.0,3,2,7,5,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,0.0,0.0,1.0,0,1,0,1,0
0.2,0.25,0.6667,1.0,1,3,2,4,0
0.0,0.0,1.0,1.0,0,5,0,5,0
0.0,1.0,0.0,0.0,0,0,0,0,1
0.0,0.0,1.0,0.0,0,1,0,1,1
0.0,0.0,0.3333,1.0,0,1,0,1,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0,1,2,1,0
0.0,1.0,1.0,1.0,0,0,1,0,0
0.0,0.0,1.0,1.0,0,4,0,4,0
0.0,1.0,1.0,1.0,0,0,3,0,0
0.0909,0.1667,0.0,1.0,1,5,6,6,0
0.5,1.0,1.0,1.0,1,0,2,1,1
0.0,0.0,0.0,1.0,0,4,0,4,0
0.1,1.0,1.0,1.0,1,0,10,1,1
0.0,1.0,1.0,1.0,0,0,5,0,0
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,1.0,1.0,1.0,0,0,7,0,0
0.0,1.0,0.0,1.0,0,0,6,0,0
0.0,1.0,1.0,1.0,0,0,0,0,0
0.0,1.0,0.8,1.0,0,0,0,0,0
0.0,0.0,1.0,0.0,0,1,0,1,0
0.0,1.0,0.0,0.0,0,0,0,0,0
0.0,0.0,1.0,1.0,0,5,0,5,0
0.1429,1.0,0.0,1.0,1,0,7,1,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.0,1.0,0,8,1,8,0
0.0,0.0,0.0,0.0,0,2,7,2,0
0.0,0.0,0.7143,1.0,0,6,0,6,0
0.0,1.0,0.0,1.0,0,0,0,0,0
0.0,0.0,0.1667,1.0,0,1,1,1,0
0.0,1.0,0.0,1.0,0,0,1,0,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,1.0,1.0,1.0,0,0,9,0,0
0.0,1.0,0.0,1.0,0,0,1,0,1
0.5,1.0,1.0,1.0,1,0,2,1,1
0.0,0.0,1.0,0.0,0,7,0,7,0
0.0,0.0,1.0,1.0,0,1,3,1,0
0.25,0.75,0.55,1.0,3,1,11,4,0
0.0,1.0,0.0,0.0,0,0,1,0,1
0.0,0.0,1.0,0.0,0,1,2,1,0
0.0,0.0,1.0,1.0,0,6,1,6,0
0.0,0.0,0.0,1.0,0,2,1,2,0
0.0,1.0,0.0,1.0,0,0,0,0,1
0.25,0.4,1.0,1.0,2,3,5,5,1
0.0,1.0,1.0,1.0,0,0,0,0,1
0.0,1.0,0.0,1.0,0,0,0,0,1
0.0,0.0,0.0,0.0,0,2,0,2,0
0.0,1.0,1.0,1.0,0,0,5,0,1
0.0,0.0,1.0,0.0,0,1,0,1,0
0.0,1.0,1.0,1.0,0,0,2,0,0
0.0,1.0,1.0,1.0,0,0,8,0,0
0.0,1.0,1.0,1.0,0,0,9,0,0
0.1,1.0,1.0,1.0,1,0,10,1,1
0.0,1.0,0.0,0.5,0,0,0,0,0
0.0,1.0,0.0,1.0,0,0,4,0,0
0.0,0.0,1.0,0.0,0,4,0,4,0
0.0,1.0,0.0,1.0,0,0,2,0,1
0.3333,0.5,1.0,0.0,1,1,2,2,0
0.0,0.0,1.0,0.0,0,2,2,2,0
1.0,1.0,1.0,1.0,1,0,1,1,0
0.125,0.1667,1.0,0.0,1,5,3,6,0
0.1429,0.5,0.0,1.0,1,1,6,2,0
0.0,0.0,1.0,1.0,0,5,0,5,0
0.0,1.0,1.0,1.0,0,0,2,0,0
0.0,0.0,1.0,1.0,0,5,2,5,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,1.0,0.0,1.0,0,0,3,0,0
0.0,1.0,1.0,1.0,0,0,4,0,0
0.0,0.0,0.0,1.0,0,1,0,1,0
0.0,0.0,0.0,1.0,0,2,1,2,0
0.1429,0.5,1.0,1.0,1,1,6,2,0
0.1667,1.0,1.0,1.0,1,0,6,1,0
0.0,1.0,1.0,1.0,0,0,5,0,0
0.0,1.0,0.0,1.0,0,0,2,0,0
